"","ID","groundnut","maize","millet","oilpalm"
"125",2,0.0153644643723965,0.0248947534710169,0.00537898996844888,0
"126",2,0.0195538196712732,0.0316826887428761,0.00684565305709839,0
"127",2,0.0423555336892605,0.0686278715729713,0.0148283708840609,0
"128",2,0.0386092104017735,0.0625577718019485,0.0135168088600039,0
"129",2,0.0221616663038731,0.0359081290662289,0.00775864161550999,0
"130",2,0.0214309636503458,0.0347241871058941,0.00750282779335976,0
"131",2,0.0124692441895604,0.0202036816626787,0.00436539342626929,0
"132",2,0.00631971191614866,0.0102397100999951,0.0022124859970063,0
"133",2,0.0212104376405478,0.0343668721616268,0.00742562348023057,0
"134",2,0.0614600963890553,0.0379432551562786,0.180289402604103,0
"135",2,0.0075246449559927,0.0121920416131616,0.00263432483188808,0
"136",2,0.0155547400936484,0.0252030529081821,0.00544560421258211,0
"137",2,0.0194808021187782,0.0315643772482872,0.00682009058073163,0
"138",2,0.0194058511406183,0.0314429365098476,0.00679385056719184,0
"139",2,0.0134205026552081,0.0217449869960546,0.00469842227175832,0
"140",2,0.00615929486230016,0.00997979007661343,0.00215632538311183,0
"141",2,0.0100522749125957,0.0162875112146139,0.00351923005655408,0
"142",2,0.0219226367771626,0.0355208367109299,0.00767495948821306,0
"143",2,0.0120115960016847,0.0194621626287699,0.00420517427846789,0
"144",2,0.0276825297623873,0.0448534823954105,0.00969145726412535,0
"145",2,0.0144173447042704,0.023360151797533,0.00504740979522467,0
"146",2,0.0130599057301879,0.0211607180535793,0.00457218009978533,0
"147",2,0.0122992489486933,0.019928241148591,0.00430587958544493,0
"148",2,0.0858468785881996,0.139096081256866,0.0300543811172247,0
"149",2,0.0174671933054924,0.0283017624169588,0.00611513946205378,0
"150",2,0.0428926832973957,0.069498211145401,0.0150164244696498,0
"151",2,0.0208295024931431,0.0337496474385262,0.00729226041585207,0
"152",2,0.0076145795173943,0.0123377600684762,0.00266581005416811,0
"153",2,0.0213336143642664,0.0345664508640766,0.0074687460437417,0
"154",2,0.0212820079177618,0.0344828367233276,0.00745067978277802,0
"155",2,0.022719107568264,0.0368113406002522,0.00795379746705294,0
"156",2,0.0140346251428127,0.0227400399744511,0.00491342274472117,0
"157",2,0.0508532412350178,0.0823965445160866,0.0178033579140902,0
"158",2,0.0334487929940224,0.0541964471340179,0.0117101846262813,0
"159",2,0.00826591439545155,0.0133931050077081,0.0028938374016434,0
"160",2,0.0128810694441199,0.0208709556609392,0.00450957100838423,0
"161",2,0.0192792341113091,0.0312377791851759,0.00674952287226915,0
"162",2,0.0170271266251802,0.0275887344032526,0.0059610758908093,0
"163",2,0.0209987312555313,0.0340238511562347,0.00735150603577495,0
"164",2,0.0288968551903963,0.0468210279941559,0.0101165827363729,0
"165",2,0.00808166526257992,0.0130945695564151,0.00282933353446424,0
"166",2,0.0333627872169018,0.0540570989251137,0.0116800749674439,0
"167",2,0.0305201690644026,0.0494512505829334,0.0106848934665322,0
"168",2,0.00792505312711,0.0128408139571548,0.00277450471185148,0
"169",2,0.0206829514354467,0.0335122011601925,0.00724095478653908,0
"170",2,0.0247503798455,0.0401025749742985,0.00866493210196495,0
"171",2,0.00782009679824114,0.0126707553863525,0.0027377603109926,0
"172",2,0.0158330202102661,0.0256539471447468,0.00554302800446749,0
"173",2,0.0430679507553577,0.0697821974754333,0.0150777846574783,0
"174",2,0.0442595295608044,0.0717128813266754,0.0154949463903904,0
"175",2,0.0370172634720802,0.0599783733487129,0.0129594802856445,0
"176",2,0.0235866587609053,0.038217019289732,0.00825752131640911,0
"177",2,0.0199058558791876,0.032253086566925,0.00696889916434884,0
"178",2,0.0175809804350138,0.02848613075912,0.00615497585386038,0
"179",2,0.00332599319517612,0.00538904406130314,0.00116440653800964,0
"180",2,0.0365897342562675,0.0592856593430042,0.0128098065033555,0
"181",2,0.031159857288003,0.0504877306520939,0.0109088439494371,0
"182",2,0.0105217359960079,0.0170481707900763,0.00368358474224806,0
"183",2,0.0219243373721838,0.0355235897004604,0.00767555413767695,0
"184",2,0.0186671614646912,0.0302460510283709,0.00653524044901133,0
"185",2,0.0130415158346295,0.0211309213191271,0.00456574186682701,0
"186",2,0.0201703291386366,0.0326816029846668,0.00706148939207196,0
"187",2,0.0225627310574055,0.0365579687058926,0.00789905153214931,0
"188",2,0.0244362279772758,0.0395935624837875,0.00855494942516088,0
"189",2,0.00831675063818693,0.0134754749014974,0.00291163520887494,0
"190",2,0.0213693547993898,0.0346243642270565,0.00748125882819295,0
"191",2,0.0396391600370407,0.0642265900969505,0.0138773880898952,0
"192",2,0.0106388796120882,0.017237976193428,0.00372459599748254,0
"193",2,0.00655413558706641,0.0106195425614715,0.00229455623775721,0
"194",2,0.00820884760469198,0.0133006414398551,0.00287385936826468,0
"195",2,0.0136832976713777,0.022170789539814,0.00479042530059814,0
"196",2,0.0294771641492844,0.0477612912654877,0.0103197451680899,0
"197",2,0.0326982736587524,0.0529803931713104,0.0114474324509501,0
"198",2,0.0268144179135561,0.0434468947350979,0.00938753690570593,0
"199",2,0.0217065941542387,0.0351707860827446,0.0075993244536221,0
"200",2,0.0265894029289484,0.043082308024168,0.0093087600544095,0
"201",2,0.0189130213111639,0.0306444112211466,0.00662131374701858,0
"202",2,0.0135388281196356,0.021936709061265,0.0047398479655385,0
"203",2,0.0143252676352859,0.0232109595090151,0.0050151739269495,0
"204",2,0.0266182627528906,0.0431290678679943,0.00931886490434408,0
"205",2,0.0293698534369469,0.0475874245166779,0.010282177478075,0
"206",2,0.0244013499468565,0.0395370461046696,0.0085427388548851,0
"207",2,0.0249185394495726,0.040375042706728,0.00872380379587412,0
"208",2,0.0227252990007401,0.0368213765323162,0.00795596558600664,0
"209",2,0.0219691228121519,0.0355961546301842,0.00769123388454318,0
"210",2,0.00975684449076653,0.0158088300377131,0.00341580156236887,0
"211",2,0.043998658657074,0.0712901949882507,0.0154036171734333,0
"212",2,0.0368944369256496,0.0597793683409691,0.012916480191052,0
"213",2,0.0258455649018288,0.0186981204897165,0.0432684235274792,0
"214",2,0.0272700283676386,0.0441851131618023,0.00954704266041517,0
"215",2,0.0378271900117397,0.0612906850874424,0.0132430298253894,0
"216",2,0.015783503651619,0.0255737137049437,0.00552569236606359,0
"217",2,0.0256615187972784,0.0415788777172565,0.00898391474038363,0
"218",2,0.00587025517597795,0.00951146427541971,0.00205513485707343,0
"219",2,0.0274390745908022,0.0444590151309967,0.00960622448474169,0
"220",2,0.0366874858736992,0.0594440437853336,0.0128440279513597,0
"221",2,0.00837313383817673,0.0135668311268091,0.00293137459084392,0
"222",2,0.00700598256662488,0.0113516617566347,0.00245274463668466,0
"223",2,0.0258056223392487,0.0418123640120029,0.00903436448425055,0
"224",2,0.0245031230151653,0.0397019498050213,0.00857836939394474,0
"225",2,0.0385485626757145,0.0624595060944557,0.0134955765679479,0
"226",2,0.0231346469372511,0.0374846309423447,0.00809927470982075,0
"227",2,0.0280173923820257,0.0453960560262203,0.00980869028717279,0
"228",2,0.0322798192501068,0.0523023791611195,0.0113009344786406,0
"229",2,0.0184147004038095,0.0298369880765676,0.00644685514271259,0
"230",2,0.0399948582053185,0.0648029148578644,0.0140019152313471,0
"231",2,0.0429058335721493,0.0695195123553276,0.015021026134491,0
"232",2,0.0359294153749943,0.058215755969286,0.0125786326825619,0
"233",2,0.00779026374220848,0.0126224178820848,0.00272731576114893,0
"234",2,0.0255054794251919,0.0413260459899902,0.00892928708344698,0
"235",2,0.0231067929416895,0.0374395027756691,0.0080895246937871,0
"236",2,0.0255566481500864,0.0414089597761631,0.00894720107316971,0
"237",2,0.0252561382949352,0.0409220419824123,0.00884199421852827,0
"238",2,0.0184127781540155,0.0298338793218136,0.00644618272781372,0
"239",2,0.0377518348395824,0.06116858497262,0.0132166491821408,0
"240",2,0.032415047287941,0.0525214932858944,0.0113482782617211,0
"241",2,0.0236617289483547,0.0383386537432671,0.00828380230814219,0
"242",2,0.0180198512971401,0.0291972253471613,0.00630862126126885,0
"243",2,0.0227011796087027,0.036782294511795,0.0079475212842226,0
"244",2,0.0287986602634192,0.0466619282960892,0.0100822066888213,0
"245",2,0.0470134951174259,0.0761750787496567,0.0164590906351805,0
"246",2,0.043065819889307,0.0697787329554558,0.0150770358741283,0
"247",2,0.0400640852749348,0.0649150758981705,0.0140261501073837,0
"248",2,0.029936408624053,0.0485054031014442,0.0104805240407586,0
"249",2,0.0310789812356234,0.0503566898405552,0.0108805298805237,0
"250",2,0.021279975771904,0.0344795398414135,0.00744996778666973,0
"251",2,0.039040319621563,0.0632562935352325,0.0136677380651236,0
"252",2,0.0439219251275063,0.0711658746004105,0.0153767550364137,0
"253",2,0.0105061773210764,0.0170229617506266,0.00367813790217042,0
"254",2,0.0103272590786219,0.0167330633848906,0.00361549970693886,0
"255",2,0.0156018063426018,0.025279313325882,0.0054620816372335,0
"256",2,0.0181987285614014,0.0294870547950268,0.00637124478816986,0
"257",2,0.013545005582273,0.021946718916297,0.00474201049655676,0
"258",2,0.00736176781356335,0.0119281336665154,0.00257730251178145,0
"259",2,0.0167387202382088,0.0271214339882135,0.00586010701954365,0
"260",2,0.0363748595118523,0.0589374974370003,0.0127345789223909,0
"261",2,0.0335315093398094,0.0543304681777954,0.0117391422390938,0
"262",2,0.0633856132626534,0.102702513337135,0.0221908520907164,0
"263",2,0.0390389077365398,0.0632540062069893,0.0136672435328364,0
"264",2,0.00926997885107994,0.0150199728086591,0.00324535369873047,0
"265",2,0.023636668920517,0.0382980518043041,0.00827503018081188,0
"266",2,0.0214203484356403,0.0347069874405861,0.00749911181628704,0
"267",2,0.0411212593317032,0.0666280090808868,0.0143962604925036,0
"268",2,0.0312582068145275,0.0506470836699009,0.0109432758763433,0
"269",2,0.0129074035212398,0.0209136232733727,0.00451879017055035,0
"270",2,0.00942912790924311,0.0152778392657638,0.00330107053741813,0
"271",2,0.0264407154172659,0.0428413897752762,0.00925670564174652,0
"272",2,0.0134747810661793,0.0218329336494207,0.00471742497757077,0
"273",2,0.017869932577014,0.0289543159306049,0.0062561365775764,0
"274",2,0.0103774536401033,0.0168143920600414,0.00363307283259928,0
"275",2,0.0420737601816654,0.0681713223457336,0.014729724265635,0
"276",2,0.0174640882760286,0.0282967332750559,0.00611405307427049,0
"277",2,0.0150580490007997,0.02439827285707,0.00527171557769179,0
"278",2,0.0184610188007355,0.0299120415002108,0.00646307179704309,0
"279",2,0.00903682876378298,0.0146422032266855,0.0031637295614928,0
"280",2,0.0187820699065924,0.0304322317242622,0.00657546846196055,0
"281",2,0.0225970689207315,0.0366136059165001,0.00791107304394245,0
"282",2,0.00819095503538847,0.0132716512307525,0.00286759505979717,0
"283",2,0.0534542836248875,0.0866109728813171,0.0187139641493559,0
"284",2,0.0320481397211552,0.0519269965589046,0.0112198255956173,0
"285",2,0.0377706848084927,0.0611991323530674,0.0132232485339046,0
"286",2,0.016620771959424,0.026930321007967,0.00581881357356906,0
"287",2,0.0215078573673964,0.0348487757146358,0.00752974674105644,0
"288",2,0.0237522292882204,0.0384852923452854,0.00831548683345318,0
"289",2,0.00282141845673323,0.0045714913867414,0.000987758510746062,0
"290",2,0.0262317638844252,0.042502835392952,0.00918355397880077,0
"291",2,0.0301113426685333,0.0487888418138027,0.0105417668819427,0
"292",2,0.0278382617980242,0.0451058112084866,0.00974597688764334,0
"293",2,0.0251614544540644,0.0407686308026314,0.00880884658545256,0
"294",2,0.0208251941949129,0.0337426736950874,0.00729075213894248,0
"295",2,0.0558176971971989,0.0904403626918793,0.0195413772016764,0
"296",2,0.0654547140002251,0.106055036187172,0.0229152292013168,0
"297",2,0.0859505757689476,0.139264106750488,0.0300906859338284,0
"298",2,0.0478916689753532,0.077597975730896,0.0167665332555771,0
"299",2,0.0268408637493849,0.0434897430241108,0.00939679518342018,0
"300",2,0.0427179001271725,0.0692150071263313,0.0149552337825298,0
"301",2,0.0213722046464682,0.0346289798617363,0.00748225674033165,0
"302",2,0.0366901531815529,0.0594483613967896,0.0128449611365795,0
"303",2,0.0137599380686879,0.0222949702292681,0.00481725670397282,0
"304",2,0.0126409847289324,0.0204819496721029,0.00442551868036389,0
"305",2,0.0229695066809654,0.0372170619666576,0.00804146192967892,0
"306",2,0.0154475187882781,0.0250293239951134,0.00540806632488966,0
"307",2,0.00934971775859594,0.0341485738754272,0.00956068746745586,0
"308",2,0.00850578583776951,0.0137817645445466,0.00297781522385776,0
"309",2,0.0161253325641155,0.0261275712400675,0.00564536405727267,0
"310",2,0.0162466131150723,0.0263240803033113,0.00568782351911068,0
"311",2,0.0108298622071743,0.0175474230200052,0.00379145750775933,0
"312",2,0.0420109331607819,0.0680695250630379,0.0147077282890677,0
"313",2,0.0186055526137352,0.0301462300121784,0.00651367194950581,0
"314",2,0.0310737602412701,0.0503482259809971,0.0108787016943097,0
"315",2,0.0310811102390289,0.0503601394593716,0.0108812758699059,0
"316",2,0.023996077477932,0.0388803891837597,0.00840085651725531,0
"317",2,0.00984274037182331,0.0159480068832636,0.00344587326981127,0
"318",2,0.0355748198926449,0.0576412118971348,0.0124544911086559,0
"319",2,0.0263519994914532,0.04269764944911,0.00922564789652824,0
"320",2,0.0140097755938768,0.0511688031256199,0.0143258953467011,0
"321",2,0.0201735775917768,0.0326868705451488,0.00706262653693557,0
"322",2,0.010730454698205,0.0173863545060158,0.0037566558457911,0
"323",2,0.0253299623727798,0.041041661053896,0.00886783935129642,0
"324",2,0.036299105733633,0.058814749121666,0.0127080576494336,0
"325",2,0.0424926988780499,0.0688501223921776,0.0148763908073306,0
"326",2,0.0428734943270683,0.0694671124219894,0.0150097049772739,0
"327",2,0.0337613746523857,0.0547029227018356,0.0118196178227663,0
"328",2,0.00326594989746809,0.00529175670817494,0.00114338577259332,0
"329",2,0.033315185457468,0.053979966789484,0.0116634089499712,0
"330",2,0.0381294712424278,0.0617804601788521,0.0133488560095429,0
"331",2,0.00718643749132752,0.0116440495476127,0.00251592067070305,0
"332",2,0.0340794324874878,0.0552182607352734,0.0119309667497873,0
"333",2,0.0453075654804707,0.0734109953045845,0.0158618558198214,0
"334",2,0.0368478521704674,0.0597038790583611,0.0129001699388027,0
"335",2,0.0272040795534849,0.0440782606601715,0.00952395517379045,0
"336",2,0.0209906790405512,0.0340108014643192,0.00734868692234159,0
"337",2,0.0246237386018038,0.0398973785340786,0.00862059462815523,0
"338",2,0.011701300740242,0.0189593974500895,0.00409654248505831,0
"339",2,0.0171376559883356,0.0277678202837706,0.00599977094680071,0
"340",2,0.0142092546448112,0.0230229888111353,0.00497455894947052,0
"341",2,0,0,0,0
"342",2,0.0834019407629967,0.135134592652321,0.0291984267532825,0
"343",2,0.0315767154097557,0.0511631555855274,0.011054783128202,0
"344",2,0.0409479476511478,0.0663471817970276,0.0143355848267674,0
"345",2,0.0520576722919941,0.0843480676412582,0.0182250216603279,0
"346",2,0.0146577190607786,0.0237496271729469,0.00513156363740563,0
"347",2,0.0230275969952345,0.0373111814260483,0.00806179735809565,0
"348",2,0.0385620892047882,0.0624814257025719,0.0135003132745624,0
"349",2,0.0188457779586315,0.0305354613810778,0.00659777317196131,0
"350",2,0.0140628861263394,0.0227858275175095,0.00492331618443131,0
"351",2,0.0163357518613338,0.0264685116708279,0.00571903120726347,0
"352",2,0.00833199452608824,0.0135001735761762,0.00291697192005813,0
"353",2,0.0649166330695152,0.105183191597462,0.0227268505841494,0
"354",2,0.0537848733365536,0.0871466174721718,0.0188297033309937,0
"355",2,0.0238827019929886,0.0386966913938522,0.00836116354912519,0
"356",2,0.0311982519924641,0.0505499392747879,0.0109222866594791,0
"357",2,0.00500065321102738,0.00810246448963881,0.00175069330725819,0
"358",2,0.0151042444631457,0.0244731213897467,0.00528788845986128,0
"359",2,0.0615850239992142,0.0997850522398949,0.0215604789555073,0
"360",2,0.0439422763884068,0.0711988434195518,0.0153838777914643,0
"361",2,0.05051014944911,0.0818406417965889,0.0176832433789968,0
"362",2,0.0451172441244125,0.0731026232242584,0.0157952252775431,0
"363",2,0.0230836737900972,0.0374020412564278,0.00808143056929111,0
"364",2,0.0390675663948059,0.0633004456758499,0.0136772776022553,0
"365",2,0.0620039962232113,0.100463904440403,0.0217071566730738,0
"366",2,0.0356866754591465,0.057822447270155,0.0124936504289508,0
"367",2,0.0250091161578894,0.0405218005180359,0.00875551346689463,0
"368",2,0.0369709804654121,0.0599033832550049,0.0129432771354914,0
"369",2,0.0524560250341892,0.0849935039877892,0.0183644816279411,0
"370",2,0.025763688609004,0.0417444184422493,0.00901968404650688,0
"371",2,0.0403777435421944,0.0654233023524284,0.0141359614208341,0
"372",2,0.0261288397014141,0.042336069047451,0.0091475211083889,0
"373",2,0.0129478657618165,0.0209791846573353,0.00453295558691025,0
"374",2,0.0266740843653679,0.0432195141911507,0.00933840591460466,0
"375",2,0.024365970864892,0.0394797213375568,0.00853035319596529,0
"376",2,0.0720577239990234,0.116753786802292,0.0252268984913826,0
"377",2,0.0580082535743713,0.0939896777272224,0.0203082766383886,0
"378",2,0.0445536524057388,0.0721894428133965,0.0155979162082076,0
"379",2,0.0138223357498646,0.0223960690200329,0.00483910087496042,0
"380",2,0.0351868458092213,0.0570125877857208,0.0123186651617289,0
"381",2,0.0594057627022266,0.0962540432810783,0.0207975339144468,0
"382",2,0.0213431064039469,0.0345818363130093,0.00747207039967179,0
"383",2,0.0770517066121101,0.124845437705517,0.026975255459547,0
"384",2,0.0677425712347031,0.109762005507946,0.0237161908298731,0
"385",2,0.0399453416466713,0.0647226870059967,0.0139845795929432,0
"386",2,0.00870443321764469,0.0141036296263337,0.00304736034013331,0
"387",2,0.0230060238391161,0.0372762270271778,0.00805424433201551,0
"388",2,0.0416566021740437,0.0674954131245613,0.0145836817100644,0
"389",2,0.00381970428861678,0.00289806816726923,0.00151212012860924,0
"390",2,0.0383152812719345,0.0620815306901932,0.0134139079600573,0
"391",2,0.0210610628128052,0.034124843776226,0.00737332785502076,0
"392",2,0.0916351824998856,0.148474752902985,0.0320808254182339,0
"393",2,0.0769921839237213,0.12474898993969,0.0269544161856174,0
"394",2,0.0159147102385759,0.025786304846406,0.00557162659242749,0
"395",2,0.0141888717189431,0.0229899622499943,0.00496742315590382,0
"396",2,0.0326234735548496,0.0528591983020306,0.0114212455227971,0
"397",2,0.0524213053286076,0.0849372521042824,0.0183523260056973,0
"398",2,0.0439110659062862,0.0711482763290405,0.0153729515150189,0
"399",2,0.019735936075449,0.0319777652621269,0.00690941140055656,0
"400",2,0.0327831283211708,0.0531178899109364,0.0114771407097578,0
"401",2,0.0337622128427029,0.054704274982214,0.0118199093267322,0
"402",2,0.0202064011245966,0.0327400527894497,0.00707411766052246,0
"403",2,0.025760356336832,0.0417390204966068,0.00901851803064346,0
"404",2,0.028003953397274,0.0453742779791355,0.00980398524552584,0
"405",2,0.0370787121355534,0.0600779429078102,0.0129809938371181,0
"406",2,0.0481186546385288,0.0779657512903214,0.0168459992855787,0
"407",2,0.0296540297567844,0.0480478703975677,0.0103816660121083,0
"408",2,0.010514235123992,0.0170360151678324,0.00368095864541829,0
"409",2,0.023270471021533,0.0377047061920166,0.00814682710915804,0
"410",2,0.00180947000626475,0.0029318502638489,0.000633482588455081,0
"411",2,0,0,0,0
"412",2,0.0597591064870358,0.0968265533447266,0.0209212377667427,0
"413",2,0.0361968278884888,0.0586490407586098,0.0126722520217299,0
"414",2,0.023861201480031,0.0386618562042713,0.00835363660007715,0
"415",2,0.0456169433891773,0.0739122778177261,0.015970166772604,0
"416",2,0.0526143461465836,0.0852500423789024,0.0184199083596468,0
"417",2,0.0178214628249407,0.0288757774978876,0.00623916694894433,0
"418",2,0.00723443459719419,0.0117218177765608,0.00253272405825555,0
"419",2,0.0162997748702765,0.0264102183282375,0.0057064350694418,0
"420",2,0.0134119624271989,0.021731149405241,0.00469543226063251,0
"421",2,0.0442105457186699,0.071633517742157,0.0154777970165014,0
"422",2,0.0318266674876213,0.0515681505203247,0.0111422901973128,0
"423",2,0.024360828101635,0.0394713915884495,0.00852855201810598,0
"424",2,0.0331062823534012,0.0536414869129658,0.0115902740508318,0
"425",2,0.0447992943227291,0.0725874528288841,0.015683913603425,0
"426",2,0.056680079549551,0.0918376669287682,0.0198432933539152,0
"427",2,0.0379837453365326,0.0615443401038647,0.0132978381589055,0
"428",2,0.030837582424283,0.0499655567109585,0.0107960188761353,0
